LotArea,LotFrontage,MSSubClass,OverallQual,OverallCond,YearBuilt,TotalBsmtSF,GrLivArea,BedroomAbvGr,FullBath,TotRmsAbvGrd,GarageArea,ExterQual,ExterCond,BsmtQual,BsmtCond,GarageQual,GarageCond,HeatingQC,KitchenQual,SalePrice
3182.0,30.0,145.0,7.0,5.0,2004.0,600.0,1200.0,2.0,2,4.0,480.0,2,1,2,1,1,1,3,2,151000
12803.0,88.0,20.0,7.0,5.0,2002.0,1494.0,1494.0,3.0,2,6.0,530.0,2,1,2,1,1,1,3,2,221000
13600.0,85.0,60.0,7.0,6.0,1965.0,768.0,1986.0,3.0,2,7.0,486.0,1,1,1,1,1,1,1,1,205000
12464.0,82.0,20.0,5.0,5.0,1996.0,1040.0,1040.0,3.0,1,6.0,576.0,1,2,2,1,1,1,2,2,152000
7800.0,78.0,20.0,5.0,7.5,1948.0,896.0,2008.0,3.0,3,8.0,230.0,1,2,1,2,1,1,3,3,225000
12168.0,78.0,70.0,8.0,6.0,1934.0,965.0,2747.625,4.0,2,10.0,380.0,1,1,2,1,1,1,1,1,359100
7943.0,61.0,20.0,4.0,5.0,1961.0,1029.0,1029.0,3.0,1,5.0,261.0,1,0,1,1,1,1,2,1,118500
11050.0,0.0,60.0,9.0,5.0,2000.0,1440.0,2153.0,3.0,2,8.0,736.0,2,1,3,1,1,1,3,3,313000
10395.0,0.0,80.0,6.0,6.0,1978.0,1032.0,1032.0,3.0,2,6.0,564.0,1,1,2,1,1,1,1,1,148000
11885.0,0.0,60.0,8.0,5.0,2001.0,1299.0,1872.0,3.0,2,7.0,531.0,2,1,2,1,1,1,3,3,261500
8402.0,70.0,20.0,5.0,5.0,2007.0,1120.0,1120.0,3.0,1,6.0,0.0,1,1,2,1,-2,-2,3,1,147000
1491.0,21.0,145.0,4.0,6.0,1972.0,630.0,630.0,1.0,1,3.0,0.0,1,1,2,1,-2,-2,3,1,75500
8800.0,80.0,85.0,6.0,7.0,1963.0,936.0,1054.0,3.0,1,6.0,480.0,1,2,1,1,1,1,3,2,137500
7861.0,0.0,60.0,6.0,5.0,2002.0,783.0,1509.0,3.0,2,7.0,393.0,2,1,2,1,1,1,3,2,183200
7227.0,59.0,45.0,6.0,6.0,1954.0,832.0,832.0,2.0,1,4.0,528.0,1,1,1,1,1,1,2,2,105500
11694.0,90.0,20.0,9.0,5.0,2007.0,1822.0,1828.0,3.0,2,9.0,774.0,3,1,3,1,1,1,3,2,314813
12244.0,85.0,60.0,8.0,5.0,2003.0,1482.0,2262.0,4.0,2,10.0,749.0,2,1,2,1,1,1,3,2,305000
8248.0,45.0,30.0,3.0,3.5,1914.0,864.0,864.0,2.0,1,5.0,0.0,1,1,1,1,-2,-2,1,1,67000
10800.0,90.0,60.0,6.0,7.0,1974.0,1522.0,2614.0,4.0,2,9.0,624.0,1,1,1,1,1,1,1,1,240000
7064.0,71.0,20.0,5.0,6.0,1977.0,980.0,980.0,3.0,1,6.0,484.0,1,1,1,1,1,1,1,1,135000
2117.0,0.0,145.0,6.0,5.0,2000.0,756.0,1512.0,2.0,2,4.0,440.0,2,1,2,1,1,1,3,2,168500
10400.0,80.0,60.0,6.0,5.0,1972.0,732.0,1790.0,4.0,1,8.0,484.0,1,1,1,1,1,1,2,1,165150
10000.0,87.0,20.0,6.0,6.0,1962.0,1116.0,1116.0,3.0,1,5.0,440.0,1,1,1,1,1,1,1,1,160000
12342.0,0.0,20.0,5.0,5.0,1960.0,978.0,1422.0,3.0,1,6.0,286.0,1,1,1,1,1,1,1,1,139900
9600.0,80.0,80.0,6.0,6.0,1955.0,1156.0,1520.0,3.0,1,7.0,364.0,1,1,1,1,1,1,3,1,153000
11606.0,70.0,60.0,5.0,5.0,1969.0,1040.0,2080.0,4.5,1,9.0,504.0,1,1,2,1,1,1,1,0,135000
9020.0,82.0,80.0,6.0,5.0,1964.0,1248.0,1350.0,3.0,1,6.0,520.0,1,1,1,1,1,1,1,1,168500
9000.0,50.0,70.0,5.0,6.0,1885.0,636.0,1750.0,3.0,1,8.0,240.0,1,1,0,0,0,-1,1,3,124000
4590.0,34.0,120.0,8.0,5.0,2006.0,1554.0,1554.0,2.0,2,6.0,627.0,2,1,2,2,1,1,3,2,209500
11900.0,85.0,20.0,7.0,5.0,1977.0,1386.0,1411.0,3.0,2,6.0,544.0,1,2,1,1,1,1,1,1,82500
9250.0,80.0,20.0,5.0,7.0,1954.0,1056.0,1056.0,3.0,1,6.0,260.0,1,1,1,1,1,1,1,1,139400
6979.0,64.0,90.0,6.0,5.0,1980.0,1056.0,1056.0,0.5,0,4.0,576.0,1,1,1,1,1,1,2,1,144000
10896.0,60.0,145.0,6.0,7.0,1914.0,1440.0,2747.625,4.5,2,10.0,0.0,0,1,1,0,-2,-2,3,0,200000
6120.0,51.0,30.0,2.0,3.5,1936.0,264.0,800.0,1.0,1,4.0,0.0,0,0,1,0,-2,-2,0,0,60000
6000.0,50.0,145.0,5.0,4.0,1954.0,811.0,1387.0,3.0,2,7.0,256.0,1,1,1,1,1,1,1,2,93000
8777.0,67.0,30.0,5.0,7.0,1910.0,796.0,796.0,2.0,1,4.0,0.0,1,1,0,1,-2,-2,2,1,85000
3982.0,53.0,120.0,8.0,5.0,2006.0,1520.0,1567.0,1.0,2,7.0,648.0,2,1,2,2,1,1,3,3,264561
12677.0,62.0,120.0,8.0,5.0,2003.0,1518.0,1518.0,1.0,1,6.0,588.0,3,1,3,1,1,1,3,3,274000
7050.0,0.0,60.0,7.0,5.0,2001.0,1057.0,1929.0,3.0,2,7.0,650.0,2,1,2,1,1,1,3,2,226000
13860.0,75.0,80.0,8.0,7.0,1972.0,1952.0,2704.0,4.0,2,9.0,538.0,2,1,2,1,1,1,2,3,345000
10793.0,80.0,60.0,5.0,5.0,1969.0,780.0,1620.0,4.0,2,7.0,462.0,1,1,1,1,1,1,3,1,152000
9187.0,85.0,20.0,9.0,5.0,2009.0,1766.0,1766.0,2.0,2,7.0,478.0,3,1,3,1,1,1,3,3,370878
10530.0,0.0,20.0,6.0,5.0,1971.0,981.0,981.0,3.0,1,5.0,576.0,1,1,1,1,1,1,1,1,143250
7200.0,60.0,20.0,5.0,5.0,1950.0,42.0,1048.0,3.0,1,7.0,420.0,1,1,-2,-2,1,1,2,1,98300
10452.0,85.0,20.0,6.0,5.0,1953.0,1094.0,1094.0,3.0,1,5.0,495.0,1,1,1,1,1,1,3,1,155000
7700.0,70.0,60.0,6.0,5.0,1966.0,756.0,1839.0,4.0,1,7.0,442.0,1,1,1,1,1,1,1,1,155000
1936.0,21.0,145.0,4.0,6.0,1970.0,630.0,630.0,1.0,1,3.0,0.0,1,1,2,1,-2,-2,2,1,84500
8125.0,65.0,60.0,7.0,6.0,2007.0,813.0,1665.0,3.0,2,7.0,562.0,2,1,2,1,1,1,3,2,205950
9084.0,60.0,70.0,4.0,5.0,1940.0,755.0,1510.0,4.0,1,7.0,296.0,1,1,1,1,0,-1,1,1,108000
8750.0,70.0,60.0,7.0,5.0,1996.0,880.0,1716.0,2.0,2,7.0,512.0,2,1,2,1,1,1,3,2,191000
10320.0,60.0,50.0,6.0,7.0,1906.0,756.0,1469.0,3.0,1,7.0,216.0,1,1,1,1,1,1,3,1,135000
10437.0,91.0,20.0,8.0,6.0,1995.0,2052.0,2113.0,2.0,2,7.0,839.0,2,2,2,1,1,1,3,2,350000
1680.0,21.0,145.0,6.0,5.0,1971.0,525.0,1092.0,3.0,1,6.0,264.0,1,1,1,1,1,1,1,1,88000
10007.0,72.0,20.0,5.0,7.0,1959.0,1053.0,1053.0,3.0,1,5.0,312.0,2,1,1,1,1,1,3,2,145500
7200.0,60.0,70.0,7.0,6.0,1931.0,776.0,1502.0,3.0,1,6.0,270.0,1,0,2,1,1,1,1,1,149000
17503.0,78.0,50.0,6.0,5.0,1948.0,912.0,1458.0,3.0,1,6.0,330.0,1,1,1,1,1,1,1,1,97500
9937.0,75.0,20.0,5.0,7.0,1964.0,1486.0,1486.0,3.0,1,7.0,480.0,1,2,1,1,1,1,3,1,167000
12384.0,0.0,60.0,7.0,7.0,1976.0,793.0,1935.0,3.0,2,7.0,550.0,1,1,2,1,1,1,1,1,197900
17673.5,52.0,60.0,8.0,7.0,1994.0,1629.0,2448.0,4.0,2,8.0,711.0,2,1,2,2,1,1,3,2,402000
13560.0,120.0,20.0,6.0,3.5,1968.0,1392.0,1392.0,2.0,1,5.0,576.0,1,1,0,0,1,1,2,1,110000
10012.0,90.0,85.0,4.0,5.0,1972.0,1138.0,1181.0,3.0,2,6.0,588.0,1,1,2,1,1,1,1,1,137500
17673.5,49.0,20.0,8.0,5.0,2005.0,2052.0,2097.0,1.0,1,8.0,938.25,2,1,3,1,1,1,3,3,423000
11194.0,106.0,60.0,8.0,5.0,2000.0,1406.0,1936.0,3.0,2,7.0,504.0,2,1,2,1,1,1,3,2,230500
17673.5,0.0,60.0,6.0,5.0,1965.0,1021.0,2380.0,3.0,2,7.0,596.0,1,2,2,1,1,1,1,1,129000
8125.0,65.0,20.0,6.0,5.0,1994.0,1408.0,1679.0,3.0,2,7.0,575.0,1,1,2,1,1,1,3,2,193500
14175.0,0.0,20.0,5.0,6.0,1956.0,1188.0,1437.0,3.0,1,6.0,576.0,1,1,1,1,1,1,2,1,168000
11600.0,80.0,30.0,4.0,5.0,1922.0,700.0,1180.0,2.0,1,5.0,252.0,1,1,0,1,1,0,3,0,137500
8633.0,64.0,60.0,6.0,5.0,2005.0,738.0,1476.0,3.0,2,7.0,540.0,2,1,2,1,1,1,3,2,173500
6629.0,54.0,70.0,6.0,6.0,1925.0,672.0,1369.0,3.0,2,6.0,300.0,1,2,1,1,1,1,1,1,103600
11250.0,0.0,20.0,6.0,6.0,1977.0,1208.0,1208.0,3.0,1,6.0,546.0,2,1,2,1,1,1,1,1,165000
14442.0,110.0,20.0,6.0,7.0,1957.0,1477.0,1839.0,3.0,2,7.0,416.0,1,1,1,1,1,1,3,2,257500
9200.0,80.0,20.0,6.0,6.0,1965.0,1136.0,1136.0,3.0,1,5.0,384.0,1,1,1,1,1,1,1,1,140000
2289.0,24.0,145.0,6.0,6.0,1978.0,855.0,1441.0,3.0,2,7.0,440.0,1,1,1,1,1,1,1,1,148500
9600.0,60.0,70.0,4.0,3.5,1900.0,1095.0,1774.0,4.0,2,8.0,779.0,1,1,1,0,0,0,0,1,87000
9022.0,52.0,30.0,5.0,7.5,1924.0,768.0,792.0,2.0,1,5.0,240.0,2,1,1,1,0,0,3,2,109500
11844.0,80.0,20.0,8.0,5.0,2008.0,2046.0,2046.0,3.0,2,7.0,834.0,2,1,3,1,1,1,3,2,372500
9945.0,0.0,20.0,5.0,5.0,1961.0,988.0,988.0,3.0,1,5.0,572.0,1,1,1,1,1,1,1,1,128500
8012.0,50.0,120.0,6.0,5.0,1980.0,923.0,923.0,2.0,2,5.0,264.0,1,1,2,1,1,1,1,1,143000
4500.0,55.0,50.0,5.0,5.0,1932.0,793.0,1520.0,3.0,1,6.0,281.0,1,1,1,1,1,1,3,1,159434
2887.0,0.0,120.0,6.0,5.0,1996.0,1291.0,1291.0,2.0,1,6.0,431.0,1,1,2,1,1,1,3,2,173000
11248.0,90.0,20.0,9.0,5.0,2002.0,1626.0,1668.0,3.0,2,7.0,702.0,2,1,2,1,1,1,3,2,285000
16770.0,58.0,60.0,7.0,5.0,1998.0,1195.0,1839.0,4.0,2,7.0,486.0,2,1,2,1,1,1,2,1,221000
5062.0,0.0,145.0,7.0,5.0,1984.0,1190.0,2090.0,3.0,2,6.0,577.0,2,1,2,1,1,1,2,2,207500
10207.0,84.0,60.0,7.0,6.0,2007.0,874.0,1761.0,3.0,3,7.0,578.0,2,1,2,1,1,1,3,2,227875
5105.0,0.0,145.0,7.0,5.0,2004.0,551.0,1102.0,2.0,2,4.0,480.0,2,1,2,1,1,1,3,2,148800
8089.0,60.0,20.0,8.0,6.0,2007.0,1419.0,1419.0,2.0,2,7.0,567.0,2,1,2,1,1,1,3,2,392000
7577.0,61.0,120.0,6.0,5.0,2005.0,1362.0,1362.0,2.0,2,6.0,460.0,2,1,2,1,1,1,3,2,194700
4426.0,0.0,120.0,6.0,5.0,2004.0,848.0,848.0,1.0,1,3.0,420.0,2,1,2,1,1,1,3,2,141000
17673.5,104.0,60.0,10.0,6.0,1994.0,2052.0,2747.625,4.0,3,10.0,832.0,3,1,3,1,1,1,3,3,755000
17673.5,42.0,60.0,7.0,5.0,1989.0,1210.0,2519.0,4.0,2,9.0,628.0,2,1,2,1,1,1,3,2,335000
5400.0,60.0,30.0,5.0,6.0,1921.0,1073.0,1073.0,2.0,1,4.0,326.0,1,1,1,1,1,1,3,1,108480
6120.0,51.0,50.0,5.0,6.0,1936.0,927.0,1539.0,3.0,1,5.0,576.0,1,0,1,1,1,1,1,1,141500
13811.0,54.0,20.0,6.0,6.0,1987.0,1112.0,1137.0,2.0,2,5.0,551.0,1,1,2,2,1,1,2,2,176000
6000.0,50.0,30.0,5.0,7.0,1921.0,616.0,616.0,2.0,1,4.0,205.0,1,1,1,1,1,1,2,1,89000
6420.0,57.0,20.0,5.0,7.0,1952.0,980.0,1148.0,2.0,1,6.0,308.0,1,1,3,2,1,1,0,1,123500
8450.0,65.0,20.0,5.0,7.5,1965.0,894.0,894.0,3.0,1,5.0,336.0,1,2,1,1,1,1,3,1,138500
4282.0,59.0,120.0,7.0,5.0,2004.0,1391.0,1391.0,2.0,2,5.0,530.0,2,1,2,1,1,1,3,2,196000
14331.0,85.0,20.0,8.0,5.0,2002.0,1800.0,1800.0,3.0,2,7.0,765.0,2,1,3,1,1,1,3,2,312500
9600.0,80.0,20.0,7.0,5.0,1969.0,1164.0,1164.0,3.0,1,6.0,528.0,1,1,1,1,1,1,1,1,140000
12438.0,82.0,60.0,8.0,5.0,2006.0,1234.0,2576.0,4.0,2,10.0,666.0,3,1,3,2,1,1,3,3,361919
7630.0,76.0,145.0,5.0,7.5,1900.0,360.0,1812.0,4.0,2,8.0,672.0,1,2,2,1,1,1,2,2,140000
8400.0,70.0,20.0,7.0,5.0,2004.0,1473.0,1484.0,3.0,2,7.0,606.0,2,1,2,1,1,1,3,2,213000
5600.0,70.0,145.0,4.0,5.0,1930.0,42.0,1092.0,3.0,2,7.0,0.0,0,0,-2,-2,-2,-2,0,0,55000
17673.5,0.0,20.0,7.0,5.0,1971.0,1643.0,1824.0,2.0,2,5.0,739.0,1,1,2,1,1,1,1,2,302000
6240.0,48.0,120.0,8.0,5.0,2006.0,1324.0,1324.0,2.0,2,6.0,550.0,2,1,2,1,1,1,3,2,254000
9018.0,65.0,60.0,7.0,5.0,2007.0,728.0,1456.0,3.0,2,8.0,400.0,2,1,2,1,1,1,3,2,179540
7162.0,0.0,20.0,5.0,7.0,1966.0,876.0,904.0,3.0,1,6.0,408.0,1,1,1,1,1,1,1,1,109900
4130.0,56.0,30.0,3.0,6.0,1935.0,270.0,729.0,2.0,1,5.0,0.0,2,1,1,1,-2,-2,2,1,52000
8712.0,66.0,50.0,4.0,7.0,1900.0,859.0,1178.0,2.0,1,7.0,384.0,1,1,1,1,1,1,2,1,102776
4671.0,40.0,120.0,8.0,5.0,1988.0,1228.0,1228.0,2.0,2,5.0,472.0,2,1,2,1,1,1,2,2,189000
9873.0,60.0,145.0,4.0,5.0,1970.0,960.0,960.0,3.0,1,6.0,576.0,1,1,1,1,1,1,1,1,129000
13517.0,0.0,60.0,6.0,7.5,1976.0,725.0,1479.0,3.0,2,6.0,475.0,2,1,1,1,1,1,3,2,130500
10140.0,78.0,20.0,6.0,5.0,1974.0,1064.0,1350.0,3.0,2,7.0,478.0,1,1,2,1,1,1,1,1,165000
10800.0,60.0,70.0,7.0,7.5,1890.0,718.0,2554.0,3.0,1,8.0,704.0,1,2,1,1,1,1,3,1,159500
10000.0,80.0,20.0,5.0,6.0,1973.0,1176.0,1178.0,3.0,1,5.0,439.0,1,1,2,1,1,1,2,2,157000
10542.0,96.0,60.0,7.0,5.0,1993.0,1311.0,2418.0,3.0,2,9.0,938.25,2,1,2,1,1,1,3,2,341000
9920.0,69.0,20.0,5.0,6.0,1969.0,971.0,971.0,3.0,1,5.0,300.0,1,1,2,1,1,1,1,1,128500
6563.0,0.0,120.0,8.0,5.0,1985.0,1742.0,1742.0,2.0,2,5.0,564.0,2,1,2,1,1,1,1,2,275000
4426.0,0.0,120.0,6.0,5.0,2004.0,848.0,848.0,1.0,1,3.0,420.0,2,1,2,1,1,1,3,2,143000
8120.0,70.0,20.0,4.0,7.0,1970.0,864.0,864.0,3.0,1,5.0,463.0,1,2,1,1,1,1,3,1,124500
8172.0,60.0,50.0,4.0,6.0,1954.0,941.0,1470.0,4.0,2,7.0,548.0,1,1,1,1,1,1,3,1,135000
13286.0,86.0,20.0,9.0,5.0,2007.0,1698.0,1698.0,3.0,2,8.0,768.0,3,1,3,1,1,1,3,3,320000
6960.0,60.0,20.0,4.0,6.0,1970.0,864.0,864.0,3.0,1,5.0,660.0,1,1,1,1,1,1,1,2,120500
17673.5,0.0,20.0,6.0,7.5,1988.0,880.0,1680.0,3.0,2,5.0,540.0,2,2,2,1,1,1,3,2,222000
7314.0,64.0,20.0,7.0,5.0,2007.0,1232.0,1232.0,2.0,2,6.0,632.0,2,1,2,1,1,1,3,2,194500
11475.0,85.0,90.0,5.0,5.0,1958.0,1584.0,1776.0,4.0,2,9.0,888.0,1,1,1,1,1,1,1,1,110000
6240.0,52.0,30.0,4.0,5.0,1925.0,780.0,1208.0,2.0,1,5.0,539.0,1,1,1,1,1,1,1,1,103000
5389.0,39.0,120.0,8.0,5.0,1995.0,1595.0,1616.0,2.0,2,5.0,608.0,2,1,2,1,1,1,3,2,236500
9590.0,73.0,80.0,7.0,5.0,2003.0,868.0,1146.0,3.0,2,6.0,438.0,2,1,3,1,1,1,3,2,187500
11404.0,75.0,60.0,7.0,5.0,1998.0,1153.0,2031.0,3.0,2,8.0,541.0,2,1,2,1,1,1,3,2,222500
10000.0,80.0,20.0,5.0,6.0,1961.0,864.0,1144.0,3.0,1,6.0,264.0,1,1,1,1,1,1,3,1,131400
8978.0,0.0,20.0,5.0,5.0,1968.0,948.0,948.0,3.0,1,6.0,300.0,1,1,1,1,1,1,1,1,108000
10800.0,60.0,75.0,7.0,7.0,1914.0,880.0,1768.0,2.0,1,6.0,320.0,1,1,2,1,1,1,0,1,163000
8544.0,60.0,90.0,3.0,4.0,1950.0,42.0,1040.0,2.0,2,6.0,400.0,1,1,-2,-2,1,1,2,1,93500
10463.0,72.0,60.0,8.0,5.0,2005.0,893.0,1801.0,3.0,2,8.0,800.0,2,1,2,1,1,1,3,2,239900
10800.0,60.0,90.0,5.0,5.0,1987.0,1200.0,1200.0,3.0,3,5.0,0.0,1,1,2,2,-2,-2,1,1,179000
9313.0,65.0,60.0,7.0,5.0,2004.0,864.0,1728.0,3.0,2,7.0,572.0,2,1,2,1,1,1,3,2,190000
9600.0,60.0,70.0,5.0,7.0,1910.0,264.0,1432.0,2.0,2,7.0,360.0,1,2,0,0,1,2,3,1,132000
6768.0,65.0,20.0,6.0,7.5,1961.0,912.0,912.0,3.0,1,5.0,288.0,1,2,1,1,1,1,2,2,142000
8450.0,65.0,20.0,7.0,5.0,2000.0,1349.0,1349.0,3.0,2,6.0,539.0,1,1,2,1,1,1,3,1,179000
12886.0,70.0,80.0,5.0,6.0,1963.0,520.0,1464.0,3.0,2,6.0,480.0,1,1,2,1,1,1,3,1,175000
5395.0,41.0,120.0,8.0,5.0,1993.0,1337.0,1337.0,2.0,2,5.0,462.0,2,1,2,1,1,1,2,2,180000
8963.0,0.0,60.0,8.0,7.5,1976.0,1142.0,2715.0,4.0,3,10.0,831.0,3,2,1,2,1,1,3,2,299800
8795.0,0.0,60.0,7.0,5.0,2000.0,952.0,2256.0,4.0,2,8.0,554.0,2,1,2,1,1,1,3,2,236000
11700.0,65.0,70.0,7.0,7.0,1885.0,1240.0,2640.0,4.0,1,8.0,864.0,2,1,1,0,1,1,1,2,265979
10593.0,59.0,20.0,7.0,5.0,1996.0,1720.0,1720.0,3.0,2,7.0,527.0,2,1,2,1,1,1,3,2,260400
8405.0,50.0,50.0,4.0,3.5,1945.0,42.0,1529.0,4.0,2,9.0,240.0,1,1,-2,-2,1,1,1,1,98000
8800.0,55.0,50.0,4.0,7.0,1910.0,576.0,1140.0,3.0,1,7.0,0.0,1,1,1,0,-2,-2,2,1,96500
7750.0,0.0,60.0,7.0,5.0,2003.0,660.0,1320.0,3.0,2,6.0,400.0,2,1,2,1,1,1,3,2,162000
9236.0,79.0,20.0,6.0,5.0,1997.0,1479.0,1494.0,3.0,2,6.0,576.0,1,2,2,1,1,1,3,2,217000
10240.0,80.0,60.0,8.0,5.0,2005.0,1030.0,2098.0,3.0,2,8.0,878.0,2,1,2,1,1,1,2,3,275500
7930.0,61.0,20.0,6.0,7.5,1969.0,1026.0,1026.0,3.0,1,5.0,440.0,1,1,1,1,1,1,2,2,156000
3230.0,34.0,145.0,6.0,5.0,1999.0,729.0,1471.0,3.0,2,6.0,440.0,1,1,2,1,1,1,2,1,172500
10769.0,68.0,60.0,8.0,5.0,2007.0,866.0,1768.0,3.0,2,7.0,578.0,2,1,2,1,1,1,3,2,212000
11616.0,0.0,60.0,6.0,5.0,1978.0,672.0,1386.0,3.0,2,6.0,440.0,1,1,1,1,1,1,1,1,158900
2280.0,24.0,145.0,7.0,5.0,1999.0,744.0,1501.0,3.0,2,6.0,440.0,1,1,2,1,1,1,2,1,179400
12257.0,65.0,60.0,8.0,5.0,1995.0,1318.0,2531.0,4.0,2,9.0,752.0,2,1,2,1,1,1,3,2,290000
9100.0,70.0,20.0,6.0,6.0,1959.0,864.0,864.0,2.0,1,5.0,300.0,1,1,1,1,3,3,3,1,127500
6911.0,60.0,30.0,5.0,5.0,1924.0,1145.0,1301.0,2.0,1,5.0,440.0,1,1,1,1,1,1,1,0,100000
8640.0,72.0,60.0,7.0,5.0,2009.0,756.0,1547.0,3.0,2,7.0,614.0,1,1,2,1,1,1,3,2,215200
9430.0,82.0,60.0,8.0,5.0,1999.0,1252.0,2365.0,3.0,2,8.0,856.0,2,1,2,1,1,1,3,2,337000
9549.0,30.0,120.0,8.0,5.0,1995.0,1494.0,1494.0,2.0,1,6.0,481.0,2,2,2,2,1,1,3,3,270000
14587.0,75.0,20.0,9.0,5.0,2008.0,1498.0,1506.0,2.0,2,6.0,592.0,2,1,2,1,1,1,3,3,264132
10421.0,80.0,60.0,7.0,5.0,1988.0,980.0,1714.0,3.0,2,7.0,496.0,1,1,2,1,1,1,1,1,196500
12508.0,75.0,50.0,6.0,7.0,1940.0,983.0,1750.0,4.0,2,7.0,423.0,1,1,2,1,1,1,3,1,160000
9100.0,70.0,20.0,7.0,5.0,2004.0,1860.0,1836.0,3.0,2,8.0,484.0,2,1,2,1,1,1,3,2,216837
17673.5,47.0,60.0,8.0,5.0,2003.0,1650.0,2747.625,4.0,3,10.0,841.0,3,1,2,1,1,1,3,3,538000
7252.0,0.0,85.0,5.0,5.0,1982.0,858.0,858.0,2.0,1,5.0,576.0,1,1,2,1,1,1,1,1,134900
8877.0,67.0,20.0,4.0,5.0,1951.0,836.0,1220.0,2.0,1,6.0,396.0,1,1,0,0,1,1,1,1,102000
7819.0,94.0,80.0,6.0,5.0,1976.0,1029.0,1117.0,3.0,1,6.0,672.0,1,1,1,1,1,1,1,1,107000
10150.0,70.0,20.0,5.0,5.0,1958.0,912.0,912.0,2.0,1,5.0,275.0,1,1,1,1,1,1,3,1,114500
14226.0,110.0,20.0,8.0,5.0,2006.0,1935.0,1973.0,3.0,2,9.0,895.0,2,1,2,1,1,1,2,2,395000
4500.0,32.0,120.0,6.0,5.0,1998.0,1204.0,1204.0,2.0,2,5.0,412.0,1,1,3,1,1,1,3,1,162000
11210.0,86.0,20.0,7.0,5.0,2005.0,1614.0,1614.0,3.0,2,7.0,865.0,2,1,2,1,1,1,3,2,221500
13350.0,100.0,20.0,5.0,5.0,1974.0,864.0,894.0,3.0,1,5.0,440.0,1,1,1,1,1,1,1,1,142500
8400.0,60.0,90.0,5.0,5.0,1977.0,42.0,2020.0,4.0,2,10.0,630.0,1,1,-2,-2,1,1,1,1,144000
10530.0,78.0,90.0,6.0,5.0,1977.0,975.0,1004.0,2.0,1,4.0,504.0,1,1,2,1,1,1,1,1,135000
7875.0,63.0,20.0,7.0,5.0,1995.0,1237.0,1253.0,3.0,2,6.0,402.0,1,1,2,2,1,1,2,1,176000
7153.0,65.0,60.0,6.0,5.0,1992.0,761.0,1603.0,3.0,2,7.0,484.0,2,2,2,1,1,1,3,2,175900
16285.0,67.0,20.0,7.0,5.0,2001.0,1413.0,1430.0,3.0,2,6.0,605.0,2,1,2,1,1,1,3,2,187100
9101.0,0.0,85.0,5.0,6.0,1978.0,1097.0,1110.0,1.0,1,4.0,602.0,1,2,2,1,1,1,3,2,165500
6300.0,35.0,75.0,6.0,6.0,1914.0,742.0,1484.0,3.0,2,9.0,0.0,1,1,1,1,-2,-2,3,1,128000
9790.0,0.0,20.0,6.0,5.0,1967.0,1372.0,1342.0,3.0,2,7.0,457.0,1,1,1,1,1,1,1,1,161500
10800.0,60.0,50.0,5.0,6.0,1915.0,686.0,1652.0,4.0,2,7.0,416.0,1,2,0,1,1,1,1,1,139000
10142.0,76.0,60.0,7.0,5.0,2004.0,956.0,2084.0,4.0,2,8.0,618.0,2,1,2,1,1,1,3,2,233000
6000.0,50.0,20.0,4.0,7.0,1954.0,901.0,901.0,2.0,1,4.0,281.0,1,1,1,1,0,1,3,1,107900
12205.0,0.0,60.0,6.0,7.5,1966.0,832.0,2087.0,4.5,2,9.0,444.0,1,1,1,0,1,1,2,2,187500
3182.0,43.0,120.0,7.0,5.0,2005.0,1145.0,1145.0,2.0,2,5.0,397.0,2,1,2,1,1,1,3,2,160200
11333.0,0.0,80.0,6.0,5.0,1976.0,1029.0,1062.0,3.0,1,5.0,539.0,1,1,2,1,1,1,1,1,146800
9920.0,92.0,60.0,7.0,5.0,1996.0,1117.0,2013.0,3.0,2,8.0,455.0,2,1,2,1,1,1,3,1,269790
9158.0,76.0,20.0,8.0,5.0,2007.0,1496.0,1496.0,3.0,2,7.0,474.0,2,1,2,1,1,1,3,2,225000
10832.0,0.0,60.0,7.0,5.0,1994.0,712.0,1895.0,3.0,2,7.0,409.0,2,1,2,1,1,1,3,2,194500
8400.0,70.0,60.0,6.0,6.0,1980.0,650.0,1564.0,3.0,2,7.0,476.0,1,1,2,1,1,1,1,1,171000
8197.0,71.0,20.0,6.0,5.0,1977.0,660.0,1285.0,3.0,1,7.0,528.0,1,1,1,1,1,1,3,1,143500
7677.0,57.0,20.0,5.0,5.0,1953.0,773.0,773.0,2.0,1,4.0,240.0,1,1,1,1,1,1,2,1,110000
13518.0,104.0,60.0,9.0,5.0,2008.0,1926.0,2747.625,4.0,3,10.0,820.0,3,1,3,1,1,1,3,3,485000
7200.0,60.0,50.0,5.0,7.0,1937.0,731.0,1768.0,3.0,1,7.0,240.0,1,1,2,1,1,1,3,2,175000
12798.0,79.0,60.0,6.0,5.0,1997.0,616.0,1688.0,4.0,2,8.0,603.0,1,1,2,1,1,1,2,2,200000
4800.0,40.0,30.0,4.0,7.0,1916.0,1196.0,1196.0,2.0,1,5.0,440.0,1,1,1,1,1,1,3,1,109900
8199.0,63.0,60.0,7.0,5.0,2005.0,728.0,1456.0,3.0,2,7.0,410.0,2,1,2,1,1,1,3,2,189000
13891.0,107.0,60.0,9.0,5.0,2008.0,1734.0,2747.625,4.0,3,10.0,938.25,3,1,3,1,1,1,3,3,582933
9000.0,75.0,20.0,5.0,5.0,1954.0,936.0,1128.0,2.0,1,5.0,286.0,1,1,1,1,1,1,1,1,118000
